line,method,return_value
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:1128,String#<=>,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:1128,String#<=>,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/version.rb:51,String#to_i,3 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/version.rb:51,String#to_i,4 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/version.rb:51,String#to_i,20 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/version.rb:114,MatchData#begin,17 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/version.rb:114,MatchData#end,29 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/version.rb:114,MatchData#begin,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/version.rb:114,MatchData#end,16 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/version.rb:114,Hash#[],0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/version.rb:114,Fixnum#div,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/logger/log_level.rb:28,Enumerable#max,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/logger/log_level.rb:28,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/logger/log_level.rb:28,Enumerable#max,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/logger/log_level.rb:28,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/logger/log_level.rb:28,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/logger/log_level.rb:28,Enumerable#max,2 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/logger/log_level.rb:28,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/logger/log_level.rb:28,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/logger/log_level.rb:28,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/logger/log_level.rb:28,Enumerable#max,3 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-3 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-2 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-3 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-2 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-2 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-2 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-2 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-2 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#-@,-3 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,-1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/lexer.rb:79,Fixnum#<=>,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:480,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:480,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:480,#<Class:Rational>#convert,(1/1) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:480,Kernel#Rational,(1/1) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:481,Fixnum#<<,2251799813685248 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:481,Fixnum#div,2859785763380265 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:481,Fixnum#div,1125899906842624 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:481,Float#to_r,(2859785763380265/1125899906842624) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:481,Fixnum#/,(1125899906842624/2859785763380265) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:481,#<Class:Rational>#convert,(1125899906842624/2859785763380265) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:481,Kernel#Rational,(1125899906842624/2859785763380265) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:482,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:482,Fixnum#div,6 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:482,#<Class:Rational>#convert,(1/6) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:482,Kernel#Rational,(1/6) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:483,Fixnum#<<,281474976710656 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:483,Fixnum#div,3574732204225331 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:483,Fixnum#div,140737488355328 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:483,Float#to_r,(3574732204225331/140737488355328) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:483,Fixnum#/,(140737488355328/3574732204225331) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:483,#<Class:Rational>#convert,(140737488355328/3574732204225331) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:483,Kernel#Rational,(140737488355328/3574732204225331) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:484,Fixnum#<<,70368744177664 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:484,Fixnum#div,3574732204225331 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:484,Fixnum#div,35184372088832 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:484,Float#to_r,(3574732204225331/35184372088832) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:484,Fixnum#/,(35184372088832/3574732204225331) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:484,#<Class:Rational>#convert,(35184372088832/3574732204225331) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:484,Kernel#Rational,(35184372088832/3574732204225331) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:485,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:485,Fixnum#div,72 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:485,#<Class:Rational>#convert,(1/72) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:485,Kernel#Rational,(1/72) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:486,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:486,Fixnum#div,96 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:486,#<Class:Rational>#convert,(1/96) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:486,Kernel#Rational,(1/96) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:489,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:489,Fixnum#div,360 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:489,#<Class:Rational>#convert,(1/360) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:489,Kernel#Rational,(1/360) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:490,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:490,Fixnum#div,400 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:490,#<Class:Rational>#convert,(1/400) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:490,Kernel#Rational,(1/400) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:491,Fixnum#*,6.283185307179586 (Float)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:491,Fixnum#<<,1125899906842624 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:491,Fixnum#div,884279719003555 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:491,Fixnum#div,140737488355328 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:491,Float#to_r,(884279719003555/140737488355328) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:491,Fixnum#/,(140737488355328/884279719003555) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:491,#<Class:Rational>#convert,(140737488355328/884279719003555) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:491,Kernel#Rational,(140737488355328/884279719003555) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:492,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:492,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:492,#<Class:Rational>#convert,(1/1) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:492,Kernel#Rational,(1/1) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:495,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:495,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:495,#<Class:Rational>#convert,(1/1) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:495,Kernel#Rational,(1/1) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:496,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:496,Fixnum#div,1000 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:496,#<Class:Rational>#convert,(1/1000) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:496,Kernel#Rational,(1/1000) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:499,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:499,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:499,#<Class:Rational>#convert,(1/1) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:499,Kernel#Rational,(1/1) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:500,Fixnum#div,1000 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:500,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:500,#<Class:Rational>#convert,(1000/1) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:500,Kernel#Rational,(1000/1) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:503,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:503,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:503,#<Class:Rational>#convert,(1/1) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:503,Kernel#Rational,(1/1) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:504,Fixnum#<<,2251799813685248 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:504,Fixnum#div,2859785763380265 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:504,Fixnum#div,1125899906842624 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:504,Float#to_r,(2859785763380265/1125899906842624) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:504,Fixnum#/,(1125899906842624/2859785763380265) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:504,#<Class:Rational>#convert,(1125899906842624/2859785763380265) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:504,Kernel#Rational,(1125899906842624/2859785763380265) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:505,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:505,Fixnum#div,96 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:505,#<Class:Rational>#convert,(1/96) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:505,Kernel#Rational,(1/96) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:524,Rational#/,(1/1) (Rational)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:525,Rational#denominator,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:525,Fixnum#div,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/number.rb:525,Rational#to_i,1 (Fixnum)
